,estado,municipio,bairros,ano,periodo,levantamento,iip,iib,A1,A2,B,C,D1,D2,E,timestamp,mosquito,longitude_latitude
573,AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2017,outubro,2,1.53,2.04,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2017,Albopictus,"(-59.89146462899075, -3.078054187304578)"
574,AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2017,fevereiro,1,4.58,5.23,0.0,18.75,18.75,6.25,6.25,50.0,0.0,1/2/2017,Albopictus,"(-59.89146462899075, -3.078054187304578)"
575,AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2018,janeiro,1,5.14,8.68,0.0,14.81,22.22,3.7,18.52,40.74,0.0,1/1/2018,Albopictus,"(-59.89146462899075, -3.078054187304578)"
576,AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2019,fevereiro,1,1.71,2.05,0.0,0.0,33.33,16.67,0.0,50.0,0.0,1/2/2019,Albopictus,"(-59.89146462899075, -3.078054187304578)"
577,AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2019,novembro,2,0.38,1.14,0.0,66.67,0.0,0.0,0.0,33.33,0.0,1/11/2019,Albopictus,"(-59.89146462899075, -3.078054187304578)"
578,AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2020,fevereiro,1,4.03,7.33,0.0,30.0,10.0,5.0,30.0,25.0,0.0,1/2/2020,Albopictus,"(-59.89146462899075, -3.078054187304578)"
579,AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.99481981229032, -3.149749242331398)"
580,AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2017,outubro,2,1.1,1.66,0.0,33.33,0.0,0.0,0.0,66.67,0.0,1/10/2017,Albopictus,"(-59.99481981229032, -3.149749242331398)"
581,AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2017,fevereiro,1,1.15,1.15,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-59.99481981229032, -3.149749242331398)"
582,AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-59.99481981229032, -3.149749242331398)"
583,AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-59.99481981229032, -3.149749242331398)"
584,AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2019,fevereiro,1,0.91,1.82,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/2/2019,Albopictus,"(-59.99481981229032, -3.149749242331398)"
585,AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2019,novembro,2,1.57,3.14,0.0,0.0,3.57,7.14,28.57,60.71,0.0,1/11/2019,Albopictus,"(-59.99481981229032, -3.149749242331398)"
586,AMAZONAS,MANAUS,COLONIA OLIVEIRA MACHADO,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-59.99481981229032, -3.149749242331398)"
587,AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.00088028612233, -3.023938865831659)"
588,AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2017,outubro,2,2.26,3.17,0.0,0.0,14.29,0.0,0.0,85.71,0.0,1/10/2017,Albopictus,"(-60.00088028612233, -3.023938865831659)"
589,AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2017,fevereiro,1,1.53,1.53,0.0,25.0,25.0,0.0,0.0,50.0,0.0,1/2/2017,Albopictus,"(-60.00088028612233, -3.023938865831659)"
590,AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2018,outubro,2,1.9,2.28,0.0,16.67,33.33,0.0,16.67,33.33,0.0,1/10/2018,Albopictus,"(-60.00088028612233, -3.023938865831659)"
591,AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2018,janeiro,1,1.9,2.28,0.0,16.67,33.33,0.0,16.67,33.33,0.0,1/1/2018,Albopictus,"(-60.00088028612233, -3.023938865831659)"
592,AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2019,fevereiro,1,1.0,1.0,0.0,33.33,33.33,0.0,0.0,33.33,0.0,1/2/2019,Albopictus,"(-60.00088028612233, -3.023938865831659)"
593,AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2019,novembro,2,0.89,1.0,0.0,38.89,27.78,0.0,11.11,22.22,0.0,1/11/2019,Albopictus,"(-60.00088028612233, -3.023938865831659)"
594,AMAZONAS,MANAUS,COLONIA SANTO ANTONIO,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.00088028612233, -3.023938865831659)"
595,AMAZONAS,MANAUS,COLONIA TERRA NOVA,2016,agosto,2,0.22,0.22,0.0,0.0,0.0,50.0,0.0,50.0,0.0,1/8/2016,Albopictus,"(-60.00476364622845, -3.004166852169645)"
596,AMAZONAS,MANAUS,COLONIA TERRA NOVA,2017,outubro,2,2.73,2.99,0.0,42.31,7.69,0.0,3.85,46.15,0.0,1/10/2017,Albopictus,"(-60.00476364622845, -3.004166852169645)"
597,AMAZONAS,MANAUS,COLONIA TERRA NOVA,2017,fevereiro,1,2.67,3.14,0.0,29.63,25.93,0.0,0.0,44.44,0.0,1/2/2017,Albopictus,"(-60.00476364622845, -3.004166852169645)"
598,AMAZONAS,MANAUS,COLONIA TERRA NOVA,2018,outubro,2,5.56,0.56,0.0,0.0,80.0,0.0,20.0,0.0,0.0,1/10/2018,Albopictus,"(-60.00476364622845, -3.004166852169645)"
599,AMAZONAS,MANAUS,COLONIA TERRA NOVA,2018,janeiro,1,0.56,0.56,0.0,0.0,80.0,0.0,20.0,0.0,0.0,1/1/2018,Albopictus,"(-60.00476364622845, -3.004166852169645)"
600,AMAZONAS,MANAUS,COLONIA TERRA NOVA,2019,fevereiro,1,2.0,2.6,0.0,16.67,16.67,0.0,11.11,55.56,0.0,1/2/2019,Albopictus,"(-60.00476364622845, -3.004166852169645)"
601,AMAZONAS,MANAUS,COLONIA TERRA NOVA,2019,novembro,2,1.02,1.02,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/11/2019,Albopictus,"(-60.00476364622845, -3.004166852169645)"
602,AMAZONAS,MANAUS,COLONIA TERRA NOVA,2020,fevereiro,1,1.15,1.39,0.0,25.0,25.0,0.0,16.67,33.33,0.0,1/2/2020,Albopictus,"(-60.00476364622845, -3.004166852169645)"
603,AMAZONAS,MANAUS,COMPENSA,2016,agosto,2,1.11,0.9,0.0,23.08,0.0,15.38,0.0,53.85,7.69,1/8/2016,Albopictus,"(-60.04845493977044, -3.098175726945164)"
604,AMAZONAS,MANAUS,COMPENSA,2017,outubro,2,0.67,0.74,0.0,10.0,10.0,0.0,0.0,80.0,0.0,1/10/2017,Albopictus,"(-60.04845493977044, -3.098175726945164)"
605,AMAZONAS,MANAUS,COMPENSA,2017,fevereiro,1,0.37,0.45,0.0,16.67,16.67,0.0,16.67,50.0,0.0,1/2/2017,Albopictus,"(-60.04845493977044, -3.098175726945164)"
606,AMAZONAS,MANAUS,COMPENSA,2018,outubro,2,0.55,0.55,0.0,25.0,12.5,0.0,12.5,50.0,0.0,1/10/2018,Albopictus,"(-60.04845493977044, -3.098175726945164)"
607,AMAZONAS,MANAUS,COMPENSA,2018,janeiro,1,0.55,0.55,0.0,25.0,12.5,0.0,12.5,50.0,0.0,1/1/2018,Albopictus,"(-60.04845493977044, -3.098175726945164)"
608,AMAZONAS,MANAUS,COMPENSA,2019,fevereiro,1,0.73,1.16,0.0,12.5,56.25,0.0,12.5,18.75,0.0,1/2/2019,Albopictus,"(-60.04845493977044, -3.098175726945164)"
609,AMAZONAS,MANAUS,COMPENSA,2019,novembro,2,0.78,0.78,0.0,50.0,0.0,0.0,0.0,50.0,0.0,1/11/2019,Albopictus,"(-60.04845493977044, -3.098175726945164)"
610,AMAZONAS,MANAUS,COMPENSA,2020,fevereiro,1,0.22,0.22,0.0,33.33,0.0,0.0,0.0,66.67,0.0,1/2/2020,Albopictus,"(-60.04845493977044, -3.098175726945164)"
611,AMAZONAS,MANAUS,COROADO,2016,agosto,2,0.12,0.12,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/8/2016,Albopictus,
612,AMAZONAS,MANAUS,COROADO,2017,outubro,2,0.34,0.23,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2017,Albopictus,
613,AMAZONAS,MANAUS,COROADO,2017,fevereiro,1,0.82,1.17,0.0,40.0,20.0,0.0,30.0,10.0,0.0,1/2/2017,Albopictus,
614,AMAZONAS,MANAUS,COROADO,2018,janeiro,1,0.46,0.57,0.0,40.0,0.0,20.0,0.0,40.0,0.0,1/1/2018,Albopictus,
615,AMAZONAS,MANAUS,COROADO,2019,fevereiro,1,0.46,0.58,0.0,0.0,20.0,0.0,0.0,60.0,20.0,1/2/2019,Albopictus,
616,AMAZONAS,MANAUS,COROADO,2019,novembro,2,0.58,0.58,0.0,60.0,40.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,
617,AMAZONAS,MANAUS,COROADO,2020,fevereiro,1,0.7,0.7,0.0,16.67,16.67,0.0,50.0,16.67,0.0,1/2/2020,Albopictus,
618,AMAZONAS,MANAUS,CRESPO,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.98445707960129, -3.13838817274368)"
619,AMAZONAS,MANAUS,CRESPO,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-59.98445707960129, -3.13838817274368)"
620,AMAZONAS,MANAUS,CRESPO,2017,fevereiro,1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2017,Albopictus,"(-59.98445707960129, -3.13838817274368)"
621,AMAZONAS,MANAUS,CRESPO,2018,outubro,2,0.35,0.35,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2018,Albopictus,"(-59.98445707960129, -3.13838817274368)"
622,AMAZONAS,MANAUS,CRESPO,2018,janeiro,1,0.35,0.35,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/1/2018,Albopictus,"(-59.98445707960129, -3.13838817274368)"
623,AMAZONAS,MANAUS,CRESPO,2019,fevereiro,1,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.98445707960129, -3.13838817274368)"
624,AMAZONAS,MANAUS,CRESPO,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-59.98445707960129, -3.13838817274368)"
625,AMAZONAS,MANAUS,CRESPO,2020,fevereiro,1,0.4,0.4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/2/2020,Albopictus,"(-59.98445707960129, -3.13838817274368)"
626,AMAZONAS,MANAUS,DA PAZ,2016,agosto,2,0.73,0.73,0.0,50.0,0.0,0.0,0.0,50.0,0.0,1/8/2016,Albopictus,"(-60.0249042084852, -3.049243545729671)"
627,AMAZONAS,MANAUS,DA PAZ,2017,outubro,2,2.59,3.63,0.0,14.29,14.29,0.0,57.14,14.29,0.0,1/10/2017,Albopictus,"(-60.0249042084852, -3.049243545729671)"
628,AMAZONAS,MANAUS,DA PAZ,2017,fevereiro,1,1.19,1.19,0.0,0.0,33.33,0.0,0.0,66.67,0.0,1/2/2017,Albopictus,"(-60.0249042084852, -3.049243545729671)"
629,AMAZONAS,MANAUS,DA PAZ,2018,outubro,2,0.71,0.71,0.0,50.0,0.0,0.0,0.0,50.0,0.0,1/10/2018,Albopictus,"(-60.0249042084852, -3.049243545729671)"
630,AMAZONAS,MANAUS,DA PAZ,2018,janeiro,1,0.71,0.71,0.0,50.0,0.0,0.0,0.0,50.0,0.0,1/1/2018,Albopictus,"(-60.0249042084852, -3.049243545729671)"
631,AMAZONAS,MANAUS,DA PAZ,2019,fevereiro,1,1.82,2.91,0.0,12.5,12.5,12.5,12.5,50.0,0.0,1/2/2019,Albopictus,"(-60.0249042084852, -3.049243545729671)"
632,AMAZONAS,MANAUS,DA PAZ,2019,novembro,2,0.89,0.89,0.0,0.0,0.0,50.0,0.0,0.0,50.0,1/11/2019,Albopictus,"(-60.0249042084852, -3.049243545729671)"
633,AMAZONAS,MANAUS,DA PAZ,2020,fevereiro,1,1.3,1.3,0.0,0.0,33.33,0.0,66.67,0.0,0.0,1/2/2020,Albopictus,"(-60.0249042084852, -3.049243545729671)"
634,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.94794335093475, -3.094026640676222)"
635,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2017,outubro,2,0.93,0.93,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2017,Albopictus,"(-59.94794335093475, -3.094026640676222)"
636,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-59.94794335093475, -3.094026640676222)"
637,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2018,outubro,2,6.25,17.71,0.0,17.65,0.0,5.88,5.88,58.82,11.76,1/10/2018,Albopictus,"(-59.94794335093475, -3.094026640676222)"
638,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2018,janeiro,1,6.25,17.71,0.0,17.65,0.0,5.88,5.88,58.82,11.76,1/1/2018,Albopictus,"(-59.94794335093475, -3.094026640676222)"
639,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.94794335093475, -3.094026640676222)"
640,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2019,novembro,2,0.29,0.29,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/11/2019,Albopictus,"(-59.94794335093475, -3.094026640676222)"
641,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL I,2020,fevereiro,1,1.56,3.13,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2020,Albopictus,"(-59.94794335093475, -3.094026640676222)"
642,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.82538029038052, -3.017797781944047)"
643,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-59.82538029038052, -3.017797781944047)"
644,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2017,fevereiro,1,9.52,9.52,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2017,Albopictus,"(-59.82538029038052, -3.017797781944047)"
645,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-59.82538029038052, -3.017797781944047)"
646,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.82538029038052, -3.017797781944047)"
647,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2019,novembro,2,4.17,4.17,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-59.82538029038052, -3.017797781944047)"
648,AMAZONAS,MANAUS,DISTRITO INDUSTRIAL II,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-59.82538029038052, -3.017797781944047)"
649,AMAZONAS,MANAUS,DOM PEDRO I,2016,agosto,2,1.13,1.97,0.0,28.57,0.0,0.0,0.0,71.43,0.0,1/8/2016,Albopictus,"(-60.04425412888796, -3.080544859798763)"
650,AMAZONAS,MANAUS,DOM PEDRO I,2017,outubro,2,2.22,2.22,0.0,0.0,0.0,16.67,16.67,66.67,0.0,1/10/2017,Albopictus,"(-60.04425412888796, -3.080544859798763)"
651,AMAZONAS,MANAUS,DOM PEDRO I,2017,fevereiro,1,0.83,0.83,0.0,0.0,50.0,0.0,0.0,50.0,0.0,1/2/2017,Albopictus,"(-60.04425412888796, -3.080544859798763)"
652,AMAZONAS,MANAUS,DOM PEDRO I,2018,outubro,2,0.85,0.85,0.0,33.33,0.0,33.33,0.0,33.33,0.0,1/10/2018,Albopictus,"(-60.04425412888796, -3.080544859798763)"
653,AMAZONAS,MANAUS,DOM PEDRO I,2018,janeiro,1,0.85,0.85,0.0,33.33,0.0,33.33,0.0,33.33,0.0,1/1/2018,Albopictus,"(-60.04425412888796, -3.080544859798763)"
654,AMAZONAS,MANAUS,DOM PEDRO I,2019,fevereiro,1,1.1,1.1,0.0,33.33,0.0,0.0,33.33,33.33,0.0,1/2/2019,Albopictus,"(-60.04425412888796, -3.080544859798763)"
655,AMAZONAS,MANAUS,DOM PEDRO I,2019,novembro,2,2.12,2.12,0.0,60.0,0.0,0.0,0.0,40.0,0.0,1/11/2019,Albopictus,"(-60.04425412888796, -3.080544859798763)"
656,AMAZONAS,MANAUS,DOM PEDRO I,2020,fevereiro,1,1.27,1.78,0.0,0.0,42.86,14.29,14.29,28.57,0.0,1/2/2020,Albopictus,"(-60.04425412888796, -3.080544859798763)"
657,AMAZONAS,MANAUS,EDUCANDOS,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.00813118577477, -3.138650308095274)"
658,AMAZONAS,MANAUS,EDUCANDOS,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-60.00813118577477, -3.138650308095274)"
659,AMAZONAS,MANAUS,EDUCANDOS,2017,fevereiro,1,0.35,0.35,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2017,Albopictus,"(-60.00813118577477, -3.138650308095274)"
660,AMAZONAS,MANAUS,EDUCANDOS,2018,outubro,2,0.37,0.75,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2018,Albopictus,"(-60.00813118577477, -3.138650308095274)"
661,AMAZONAS,MANAUS,EDUCANDOS,2018,janeiro,1,0.37,0.75,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/1/2018,Albopictus,"(-60.00813118577477, -3.138650308095274)"
662,AMAZONAS,MANAUS,EDUCANDOS,2019,fevereiro,1,0.4,0.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.00813118577477, -3.138650308095274)"
663,AMAZONAS,MANAUS,EDUCANDOS,2019,novembro,2,0.49,0.49,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/11/2019,Albopictus,"(-60.00813118577477, -3.138650308095274)"
664,AMAZONAS,MANAUS,EDUCANDOS,2020,fevereiro,1,0.46,0.46,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.00813118577477, -3.138650308095274)"
665,AMAZONAS,MANAUS,FLORES,2016,agosto,2,0.11,0.21,0.0,50.0,0.0,0.0,0.0,0.0,50.0,1/8/2016,Albopictus,"(-59.99288240470738, -3.042497629851648)"
666,AMAZONAS,MANAUS,FLORES,2017,outubro,2,0.44,0.53,0.0,16.67,0.0,0.0,0.0,83.33,0.0,1/10/2017,Albopictus,"(-59.99288240470738, -3.042497629851648)"
667,AMAZONAS,MANAUS,FLORES,2017,fevereiro,1,0.82,1.43,0.0,7.14,14.29,7.14,7.14,57.14,7.14,1/2/2017,Albopictus,"(-59.99288240470738, -3.042497629851648)"
668,AMAZONAS,MANAUS,FLORES,2018,outubro,2,1.19,2.08,0.0,9.52,28.57,4.76,0.0,57.14,0.0,1/10/2018,Albopictus,"(-59.99288240470738, -3.042497629851648)"
669,AMAZONAS,MANAUS,FLORES,2018,janeiro,1,1.19,2.08,0.0,9.52,28.57,4.76,0.0,57.14,0.0,1/1/2018,Albopictus,"(-59.99288240470738, -3.042497629851648)"
670,AMAZONAS,MANAUS,FLORES,2019,fevereiro,1,0.95,1.37,0.0,0.0,0.0,0.0,23.08,76.92,0.0,1/2/2019,Albopictus,"(-59.99288240470738, -3.042497629851648)"
671,AMAZONAS,MANAUS,FLORES,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-59.99288240470738, -3.042497629851648)"
672,AMAZONAS,MANAUS,FLORES,2020,fevereiro,1,1.04,1.35,0.0,7.69,15.38,15.38,7.69,53.85,0.0,1/2/2020,Albopictus,"(-59.99288240470738, -3.042497629851648)"
673,AMAZONAS,MANAUS,GILBERTO MESTRINHO,2016,agosto,2,0.46,0.46,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.9283607129865, -3.055321239606687)"
674,AMAZONAS,MANAUS,GILBERTO MESTRINHO,2017,outubro,2,4.47,6.19,0.0,20.37,18.52,3.7,11.11,46.3,0.0,1/10/2017,Albopictus,"(-59.9283607129865, -3.055321239606687)"
675,AMAZONAS,MANAUS,GILBERTO MESTRINHO,2017,fevereiro,1,1.21,1.21,0.0,63.64,0.0,9.09,0.0,27.27,0.0,1/2/2017,Albopictus,"(-59.9283607129865, -3.055321239606687)"
676,AMAZONAS,MANAUS,GILBERTO MESTRINHO,2018,janeiro,1,2.7,2.93,0.0,24.0,28.0,0.0,0.0,48.0,0.0,1/1/2018,Albopictus,"(-59.9283607129865, -3.055321239606687)"
677,AMAZONAS,MANAUS,GILBERTO MESTRINHO,2019,fevereiro,1,1.85,2.32,0.0,55.0,15.0,5.0,5.0,20.0,0.0,1/2/2019,Albopictus,"(-59.9283607129865, -3.055321239606687)"
678,AMAZONAS,MANAUS,GILBERTO MESTRINHO,2019,novembro,2,1.63,1.75,0.0,40.0,33.33,0.0,6.67,20.0,0.0,1/11/2019,Albopictus,"(-59.9283607129865, -3.055321239606687)"
679,AMAZONAS,MANAUS,GILBERTO MESTRINHO,2020,fevereiro,1,1.16,1.4,0.0,25.0,33.33,0.0,33.33,8.33,0.0,1/2/2020,Albopictus,"(-59.9283607129865, -3.055321239606687)"
680,AMAZONAS,MANAUS,GLORIA,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.03272918775645, -3.12525798959868)"
681,AMAZONAS,MANAUS,GLORIA,2017,outubro,2,1.96,1.96,0.0,50.0,0.0,0.0,0.0,50.0,0.0,1/10/2017,Albopictus,"(-60.03272918775645, -3.12525798959868)"
682,AMAZONAS,MANAUS,GLORIA,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-60.03272918775645, -3.12525798959868)"
683,AMAZONAS,MANAUS,GLORIA,2018,outubro,2,1.14,1.14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/10/2018,Albopictus,"(-60.03272918775645, -3.12525798959868)"
684,AMAZONAS,MANAUS,GLORIA,2018,janeiro,1,1.14,1.14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/1/2018,Albopictus,"(-60.03272918775645, -3.12525798959868)"
685,AMAZONAS,MANAUS,GLORIA,2019,fevereiro,1,2.04,2.04,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.03272918775645, -3.12525798959868)"
686,AMAZONAS,MANAUS,GLORIA,2019,novembro,2,0.46,0.46,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/11/2019,Albopictus,"(-60.03272918775645, -3.12525798959868)"
687,AMAZONAS,MANAUS,GLORIA,2020,fevereiro,1,2.54,2.54,0.0,33.33,66.67,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.03272918775645, -3.12525798959868)"
688,AMAZONAS,MANAUS,JAPIIM,2016,agosto,2,0.11,0.11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.95840466306119, -3.105078022185134)"
689,AMAZONAS,MANAUS,JAPIIM,2017,outubro,2,0.26,0.39,0.0,0.0,0.0,0.0,66.67,33.33,0.0,1/10/2017,Albopictus,"(-59.95840466306119, -3.105078022185134)"
690,AMAZONAS,MANAUS,JAPIIM,2017,fevereiro,1,0.09,0.09,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-59.95840466306119, -3.105078022185134)"
691,AMAZONAS,MANAUS,JAPIIM,2018,outubro,2,2.05,2.29,0.0,15.79,26.32,5.26,0.0,47.37,5.26,1/10/2018,Albopictus,"(-59.95840466306119, -3.105078022185134)"
692,AMAZONAS,MANAUS,JAPIIM,2018,janeiro,1,2.05,2.29,0.0,15.79,26.32,5.26,0.0,47.37,5.26,1/1/2018,Albopictus,"(-59.95840466306119, -3.105078022185134)"
693,AMAZONAS,MANAUS,JAPIIM,2019,fevereiro,1,0.48,0.84,0.0,14.29,14.29,0.0,14.29,14.29,42.86,1/2/2019,Albopictus,"(-59.95840466306119, -3.105078022185134)"
694,AMAZONAS,MANAUS,JAPIIM,2019,novembro,2,0.7,0.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-59.95840466306119, -3.105078022185134)"
695,AMAZONAS,MANAUS,JAPIIM,2020,fevereiro,1,0.48,0.61,0.0,0.0,20.0,20.0,0.0,60.0,0.0,1/2/2020,Albopictus,"(-59.95840466306119, -3.105078022185134)"
696,AMAZONAS,MANAUS,JORGE TEIXEIRA,2016,agosto,2,0.68,0.68,0.0,33.33,41.67,0.0,0.0,16.67,8.33,1/8/2016,Albopictus,"(-59.91921638858757, -3.059106591526131)"
697,AMAZONAS,MANAUS,JORGE TEIXEIRA,2017,outubro,2,1.73,2.36,0.0,17.07,14.63,9.76,2.44,56.1,0.0,1/10/2017,Albopictus,"(-59.91921638858757, -3.059106591526131)"
698,AMAZONAS,MANAUS,JORGE TEIXEIRA,2017,fevereiro,1,1.93,2.46,0.0,9.52,21.43,4.76,7.14,57.14,0.0,1/2/2017,Albopictus,"(-59.91921638858757, -3.059106591526131)"
699,AMAZONAS,MANAUS,JORGE TEIXEIRA,2018,janeiro,1,2.51,2.85,0.0,36.0,10.0,0.0,8.0,46.0,0.0,1/1/2018,Albopictus,"(-59.91921638858757, -3.059106591526131)"
700,AMAZONAS,MANAUS,JORGE TEIXEIRA,2019,fevereiro,1,1.39,1.56,0.0,33.33,22.22,0.0,22.22,22.22,0.0,1/2/2019,Albopictus,"(-59.91921638858757, -3.059106591526131)"
701,AMAZONAS,MANAUS,JORGE TEIXEIRA,2019,novembro,2,1.5,1.78,0.0,45.16,12.9,3.23,16.13,22.58,0.0,1/11/2019,Albopictus,"(-59.91921638858757, -3.059106591526131)"
702,AMAZONAS,MANAUS,JORGE TEIXEIRA,2020,fevereiro,1,1.8,2.32,0.0,22.5,25.0,0.0,10.0,42.5,0.0,1/2/2020,Albopictus,"(-59.91921638858757, -3.059106591526131)"
